"stockCode","stockCode","empresa","razaoSocial","situacaoRegistro","situacaoEmissor","segmentoListagem","atividade","acao","dataCotacao","tipoAcao","ultimoFechamento","fatorCotacao","volumeFinanceiro","ultimoDemonstrativo","setor","subsetor","segmento","participacaoIndices","precoLucro","precoVpa","precoReceitaLiquida","precoFco","precoFcf","precoAtivoTotal","precoEbit","precoCapitalGiro","precoNcav","evEbit","evEbitda","evReceitaLiquida","evFco","evFcf","evAtivoTotal","marketCapEmpresa","enterpriseValue","dataDemonstracaoFinanceiraAtual","precoAtualAcao","dataPrecoAcao","dividendYield","receitaLiquida","resultadoBruto","ebit","depreciacaoAmortizacao","ebitda","lucroLiquido","lucroAcao","receitaLiquida","resultadoBruto","ebit","depreciacaoAmortizacao","ebitda","lucroLiquido","lucroAcao","menorPreco52Semanas","maiorPreco52Semanas","variacao2024","variacao1Ano","variacao2AnosTotal","variacao2AnosAnual","variacao3AnosTotal","variacao3AnosAnual","variacao4AnosTotal","variacao4AnosAnual","variacao5AnosTotal","variacao5AnosAnual","volumeDiarioMedio3Meses","retornoCapitalTangivelInicial","retornoCapitalInvestidoInicial","retornoCapitalTangivelInicialPreImpostos","retornoCapitalInvestidoInicialPreImpostos","retornoPatrimonioLiquidoInicial","retornoAtivoInicial","margemBruta","margemLiquida","margemEbit","margemEbitda","giroAtivoInicial","alavancagemFinanceira","passivoPatrimonioLiquido","dividaLiquidaEbitda","caixaEquivalentes","ativoTotal","dividaCurtoPrazo","dividaLongoPrazo","dividaBruta","dividaLiquida","patrimonioLiquido","valorPatrimonialAcao","acoesOrdinarias","acoesPreferenciais","totalAcoes","acoesOrdinariasTesouraria","acoesPreferenciaisTesouraria","totalAcoesTesouraria","acoesOrdinariasExTesouraria","acoesPreferenciaisExTesouraria","totalAcoesExTesouraria","fluxoCaixaOperacional","fluxoCaixaInvestimentos","fluxoCaixaFinanciamentos","aumentoReducaoCaixa","fluxoCaixaOperacional","fluxoCaixaInvestimentos","fluxoCaixaFinanciamentos","aumentoReducaoCaixa"
"JALL3","JALL3","JALLESMACHAD","JALLES MACHADO S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","Exploração agrícola industrial e comercial em todas as suas modalidades. especialmente no que diz respeito à produção de cana-de-açúcar. seus subprodutos. em especial do açúcar e do álcool.","JALL3","29/05/2024","ON","R$ 6,83","1 ação","R$ 2,62 M","ITR - 31/12/2023","Consumo não Cíclico","Alimentos Processados","Açucar e Alcool","AGFS, GPTW, IBRA, ICON, IGC, IGCT, IGNM, ITAG, SMLL","95,31","1,00","1,24","4,40","68,47","0,31","8,78","1,11","-0,74","21,20","5,29","2,98","10,62","165,24","0,74","R$ 2,07 B","R$ 5,00 B","31/12/2023","R$ 6,83","29/05/2024","6,48%","R$ 1,68 B","R$ 363,82 M","R$ 236,01 M","- R$ 710,26 M","R$ 946,28 M","R$ 21,75 M","R$ 0,07","R$ 495,86 M","- R$ 86,47 M","- R$ 111,18 M","- R$ 244,51 M","R$ 133,33 M","R$ 75,77 M","R$ 0,25","R$ 6,78","R$ 9,15","-11,18%","-12,23%","-28,82%","-15,63%","-13,49%","-4,71%","-","-","-","-","R$ 4,08 M","3,39%","3,68%","5,14%","5,58%","1,02%","0,37%","21,70%","1,30%","14,08%","56,45%","0,28","3,25","2,25","3,10","R$ 1,09 B","R$ 6,74 B","R$ 303,15 M","R$ 3,72 B","R$ 4,02 B","R$ 2,93 B","R$ 2,07 B","R$ 6,83","303.541.864","0","303.541.864","1.994.200","0","1.994.200","301.547.664","0","301.547.664","R$ 471,10 M","- R$ 716,34 M","R$ 369,88 M","R$ 120,88 M","R$ 201,20 M","- R$ 203,03 M","R$ 178,23 M","R$ 174,66 M"
"CAML3","CAML3","CAMIL","CAMIL ALIMENTOS S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","Industrialização e comercialização de grãos. pescados. açúcar. massas. biscoitos e café.","CAML3","29/05/2024","ON","R$ 9,54","1 ação","R$ 8,54 M","DFP - 28/02/2024","Consumo não Cíclico","Alimentos Processados","Alimentos Diversos","AGFS, IBRA, ICON, IGC, IGCT, IGNM, INDX, ISE, ITAG, SMLL","9,27","1,08","0,30","6,02","12,60","0,31","5,12","0,98","-0,81","9,65","6,88","0,56","11,34","23,75","0,59","R$ 3,34 B","R$ 6,29 B","28/02/2024","R$ 9,54","29/05/2024","3,05%","R$ 11,25 B","R$ 2,28 B","R$ 652,10 M","- R$ 261,95 M","R$ 914,05 M","R$ 360,34 M","R$ 1,03","R$ 2,68 B","R$ 572,59 M","R$ 188,32 M","- R$ 65,54 M","R$ 253,85 M","R$ 106,56 M","R$ 0,30","R$ 6,64","R$ 10,16","22,09%","42,55%","13,30%","6,44%","6,94%","2,26%","12,31%","2,94%","67,99%","10,93%","R$ 5,15 M","7,88%","7,23%","11,94%","10,96%","12,01%","3,91%","20,23%","3,20%","5,80%","8,13%","1,22","3,44","2,44","3,23","R$ 2,80 B","R$ 10,62 B","R$ 1,72 B","R$ 4,04 B","R$ 5,75 B","R$ 2,95 B","R$ 3,09 B","R$ 8,82","350.000.000","0","350.000.000","8.928.768","0","8.928.768","341.071.232","0","341.071.232","R$ 554,85 M","- R$ 311,99 M","R$ 1,30 B","R$ 1,57 B","R$ 1,01 B","- R$ 76,74 M","R$ 365,28 M","R$ 1,31 B"
"AZEV3","AZEV3","AZEVEDO","AZEVEDO E TRAVASSOS S.A.","ATIVO","FASE OPERACIONAL","Tradicional - BOVESPA","Execução de obras de construção pesada junto à órgãos púbicos e iniciativa privada.","AZEV3","29/05/2024","ON","R$ 1,30","1 ação","R$ 712,03 mil","ITR - 31/03/2024","Bens Industriais","Construção e Engenharia","Construção Pesada","-","-4,58","0,73","0,67","-2,48","NA","0,30","-2,27","-1,28","-0,36","-2,49","-3,76","0,74","-2,72","NA","0,33","R$ 206,01 M","R$ 239,97 M","31/03/2024","R$ 1,30","29/05/2024","0,00%","R$ 325,33 M","R$ 37,98 M","- R$ 96,31 M","- R$ 32,50 M","- R$ 63,81 M","- R$ 47,59 M","- R$ 0,28","R$ 50,34 M","R$ 14,35 M","- R$ 17,79 M","- R$ 8,90 M","- R$ 8,89 M","- R$ 16,88 M","- R$ 0,10","R$ 1,22","R$ 3,30","-33,33%","-19,75%","-63,99%","-39,99%","-81,66%","-43,13%","-66,75%","-24,05%","-85,87%","-32,37%","R$ 769,68 mil","-34,57%","-48,11%","-52,38%","-72,89%","-61,88%","-8,19%","11,67%","-14,63%","-29,60%","-19,61%","0,56","2,45","1,45","-0,53","R$ 1,19 M","R$ 734,88 M","R$ 27,20 M","R$ 7,94 M","R$ 35,14 M","R$ 33,96 M","R$ 300,24 M","R$ 1,79","57.401.341","110.409.124","167.810.465","0","0","0","57.401.341","110.409.124","167.810.465","- R$ 88,14 M","- R$ 186,45 M","R$ 270,68 M","- R$ 3,91 M","R$ 1,73 M","R$ 0,00","- R$ 2,63 M","- R$ 905,00 mil"
"PTBL3","PTBL3","PORTOBELLO","PBG S/A","ATIVO","FASE OPERACIONAL","Novo Mercado","","PTBL3","29/05/2024","ON","R$ 4,36","1 ação","R$ 2,18 M","ITR - 31/03/2024","Bens Industriais","Construção e Engenharia","Produtos para Construção","IBRA, IGC, IGCT, IGNM, ITAG, SMLL","-15,08","1,66","0,28","4,54","-9,95","0,19","4,01","6,41","-0,22","10,34","5,20","0,71","11,72","-25,68","0,49","R$ 614,70 M","R$ 1,59 B","31/03/2024","R$ 4,36","29/05/2024","0,00%","R$ 2,23 B","R$ 859,00 M","R$ 153,48 M","- R$ 151,49 M","R$ 304,97 M","- R$ 40,76 M","- R$ 0,29","R$ 525,46 M","R$ 195,81 M","R$ 37,69 M","- R$ 43,73 M","R$ 81,42 M","- R$ 20,71 M","- R$ 0,15","R$ 4,36","R$ 8,46","-37,63%","-38,16%","-46,22%","-26,67%","-64,05%","-28,85%","57,84%","12,08%","22,23%","4,09%","R$ 4,14 M","6,48%","8,49%","9,82%","12,86%","-8,89%","-1,48%","38,55%","-1,83%","6,89%","13,68%","0,81","8,77","7,77","3,19","R$ 325,00 M","R$ 3,25 B","R$ 293,86 M","R$ 1,00 B","R$ 1,30 B","R$ 971,80 M","R$ 371,11 M","R$ 2,63","140.987.000","0","140.987.000","0","0","0","140.987.000","0","140.987.000","R$ 135,42 M","- R$ 278,46 M","R$ 78,29 M","- R$ 64,75 M","- R$ 62,67 M","- R$ 30,82 M","- R$ 67,99 M","- R$ 161,48 M"
"FESA4","FESA4","FERBASA","CIA FERRO LIGAS DA BAHIA - FERBASA","ATIVO","FASE OPERACIONAL","Nível 1 de Governança Corporativa","Fabricação e comercialização dos diversos tipos de ferroligas","FESA4","29/05/2024","PN","R$ 8,08","1 ação","R$ 6,63 M","ITR - 31/03/2024","Materiais Básicos","Siderurgia e Metalurgia","Siderurgia","IBRA, IDIV, IGC, IGCT, IMAT, SMLL","9,77","0,88","1,28","10,68","108,70","0,70","14,56","2,55","11,00","17,99","8,59","1,58","13,20","134,29","0,86","R$ 3,55 B","R$ 3,53 B","31/03/2024","R$ 8,08","29/05/2024","8,48%","R$ 2,23 B","R$ 482,57 M","R$ 196,08 M","- R$ 214,27 M","R$ 410,35 M","R$ 292,29 M","R$ 0,83","R$ 509,49 M","R$ 97,43 M","R$ 34,19 M","- R$ 43,09 M","R$ 77,29 M","R$ 41,15 M","R$ 0,12","R$ 7,95","R$ 12,42","-27,55%","-31,77%","-30,12%","-16,41%","5,60%","1,83%","101,60%","19,14%","83,10%","12,85%","R$ 6,19 M","4,08%","4,42%","6,18%","6,70%","9,22%","7,08%","21,66%","13,12%","8,80%","18,42%","0,54","1,27","0,27","-0,06","R$ 290,97 M","R$ 4,09 B","R$ 72,60 M","R$ 192,24 M","R$ 264,84 M","- R$ 26,14 M","R$ 3,23 B","R$ 9,15","117.760.000","235.520.000","353.280.000","160.000","12.733.200","12.893.200","117.600.000","222.786.800","340.386.800","R$ 267,26 M","- R$ 191,00 M","- R$ 365,85 M","- R$ 289,27 M","- R$ 42,56 M","R$ 15,86 M","- R$ 24,19 M","- R$ 50,82 M"
"ORVR3","ORVR3","ORIZON","ORIZON VALORIZACAO DE RESIDUOS S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","Atuação na cadeia de gestão de resíduos: tratamento e destinação final de resíduos; exploração do biogás. energia e créditos de carbono; beneficiamento de resíduos; e serviços de engenharia ambiental","ORVR3","29/05/2024","ON","R$ 40,93","1 ação","R$ 8,72 M","ITR - 31/03/2024","Utilidade Pública","Água e Saneamento","Água e Saneamento","IBRA, IGC, IGCT, IGNM, ITAG, SMLL, UTIL","30,66","4,64","4,26","69,18","-15,41","1,48","13,65","10,61","-2,73","17,14","10,79","5,35","86,88","-19,35","1,86","R$ 3,40 B","R$ 4,26 B","31/03/2024","R$ 40,93","29/05/2024","0,00%","R$ 796,58 M","R$ 301,98 M","R$ 248,71 M","- R$ 146,50 M","R$ 395,21 M","R$ 110,73 M","R$ 1,33","R$ 209,15 M","R$ 96,57 M","R$ 70,82 M","- R$ 34,03 M","R$ 104,85 M","R$ 25,54 M","R$ 0,31","R$ 32,82","R$ 42,25","14,49%","13,16%","25,02%","11,81%","70,61%","19,45%","-","-","-","-","R$ 13,65 M","14,10%","11,41%","21,36%","17,29%","20,58%","5,42%","37,91%","13,90%","31,22%","49,61%","0,39","3,14","2,14","2,20","R$ 264,31 M","R$ 2,30 B","R$ 46,80 M","R$ 1,09 B","R$ 1,13 B","R$ 868,24 M","R$ 731,55 M","R$ 8,82","82.951.000","0","82.951.000","0","0","0","82.951.000","0","82.951.000","R$ 49,07 M","- R$ 60,98 M","R$ 158,23 M","R$ 146,33 M","R$ 28,68 M","- R$ 36,26 M","- R$ 17,53 M","- R$ 25,11 M"
"CSED3","CSED3","CRUZEIRO EDU","CRUZEIRO DO SUL EDUCACIONAL S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","Atividades relacionadas à prestação de serviços do setor de educação e áreas associadas. administração de bens próprios e participação em outras sociedades.","CSED3","29/05/2024","ON","R$ 4,18","1 ação","R$ 1,72 M","ITR - 31/03/2024","Consumo Cíclico","Diversos","Serviços Educacionais","IGC, IGNM, ITAG","12,00","1,07","0,64","2,60","3,33","0,34","3,46","-8,88","-0,47","4,13","2,59","0,77","3,10","3,98","0,41","R$ 1,52 B","R$ 1,82 B","31/03/2024","R$ 4,18","29/05/2024","3,94%","R$ 2,38 B","R$ 1,16 B","R$ 440,82 M","- R$ 263,00 M","R$ 703,82 M","R$ 127,00 M","R$ 0,35","R$ 610,51 M","R$ 304,72 M","R$ 128,32 M","- R$ 62,32 M","R$ 190,63 M","R$ 38,62 M","R$ 0,11","R$ 3,09","R$ 5,30","-18,83%","32,95%","16,21%","7,80%","-66,50%","-30,50%","-","-","-","-","R$ 2,22 M","17,39%","18,45%","26,35%","27,96%","9,16%","2,69%","48,64%","5,34%","18,55%","29,61%","0,50","3,14","2,14","0,42","R$ 490,79 M","R$ 4,48 B","R$ 211,85 M","R$ 575,37 M","R$ 787,22 M","R$ 296,43 M","R$ 1,43 B","R$ 3,91","364.542.552","0","364.542.552","0","0","0","364.542.552","0","364.542.552","R$ 587,12 M","- R$ 268,38 M","- R$ 629,86 M","- R$ 311,13 M","R$ 197,36 M","- R$ 93,52 M","- R$ 135,97 M","- R$ 32,13 M"
"VLID3","VLID3","VALID","VALID SOLUÇÕES S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","Integração de Soluções de Identificação Segura. físicas e digitais. para os ecossistemas de ID & Governo Digital. Banking & Meios de Pagamento e Conectividade Segura.","VLID3","29/05/2024","ON","R$ 16,10","1 ação","R$ 7,05 M","ITR - 31/03/2024","Bens Industriais","Serviços","Serviços Diversos","IBRA, IGC, IGCT, IGNM, ITAG, SMLL","4,37","0,86","0,60","2,28","2,42","0,48","2,69","1,40","-5,19","2,97","2,40","0,66","2,52","2,67","0,53","R$ 1,32 B","R$ 1,46 B","31/03/2024","R$ 16,10","29/05/2024","6,74%","R$ 2,21 B","R$ 794,51 M","R$ 490,41 M","- R$ 117,19 M","R$ 607,60 M","R$ 301,70 M","R$ 3,69","R$ 484,32 M","R$ 179,20 M","R$ 200,17 M","- R$ 25,77 M","R$ 225,94 M","R$ 147,87 M","R$ 1,81","R$ 12,62","R$ 21,95","-20,47%","24,29%","70,46%","30,56%","85,67%","22,86%","70,17%","14,20%","32,49%","5,78%","R$ 6,52 M","24,02%","17,49%","36,40%","26,50%","23,59%","11,10%","35,94%","13,65%","22,18%","27,49%","0,81","1,78","0,78","0,23","R$ 561,74 M","R$ 2,73 B","R$ 183,02 M","R$ 517,88 M","R$ 700,90 M","R$ 139,15 M","R$ 1,54 B","R$ 18,80","81.836.375","0","81.836.375","1.664.823","0","1.664.823","80.171.552","0","80.171.552","R$ 578,09 M","R$ 59,74 M","- R$ 368,46 M","R$ 145,92 M","- R$ 12,66 M","R$ 168,77 M","- R$ 30,12 M","R$ 126,00 M"
"USIM3","USIM3","USIMINAS","USINAS SID DE MINAS GERAIS S.A.-USIMINAS","ATIVO","FASE OPERACIONAL","Nível 1 de Governança Corporativa","Venda de produtos siderúrgicos. como Chapas Grossas. Laminados a quente. a frio. placas. galvanizados. entre outros.","USIM3","29/05/2024","ON","R$ 7,15","1 ação","R$ 1,91 M","ITR - 31/03/2024","Materiais Básicos","Siderurgia e Metalurgia","Siderurgia","IBRA, IGC, IGCT, IMAT, SMLL","9,62","0,38","0,34","2,82","15,58","0,23","22,97","0,73","-2,72","26,43","6,84","0,39","3,25","17,92","0,26","R$ 9,30 B","R$ 10,31 B","31/03/2024","R$ 7,15","29/05/2024","3,60%","R$ 26,61 B","R$ 1,30 B","R$ 390,04 M","- R$ 1,12 B","R$ 1,51 B","R$ 931,18 M","R$ 0,74","R$ 6,22 B","R$ 398,95 M","R$ 131,05 M","- R$ 302,82 M","R$ 433,86 M","R$ 14,38 M","R$ 0,01","R$ 5,80","R$ 10,51","-18,55%","6,00%","-26,68%","-14,37%","-57,09%","-24,53%","32,43%","7,27%","-12,38%","-2,61%","R$ 6,90 M","0,90%","1,02%","1,36%","1,55%","3,94%","2,32%","4,89%","3,50%","1,47%","5,66%","0,66","1,65","0,65","0,67","R$ 5,04 B","R$ 39,44 B","R$ 134,41 M","R$ 5,91 B","R$ 6,05 B","R$ 1,01 B","R$ 23,84 B","R$ 19,03","705.260.684","547.818.424","1.253.079.108","2.526.656","19.609.792","22.136.448","702.734.028","528.208.632","1.230.942.660","R$ 3,17 B","- R$ 1,68 B","- R$ 775,43 M","R$ 718,25 M","- R$ 30,78 M","- R$ 279,70 M","- R$ 12,54 M","- R$ 284,89 M"
"POMO3","POMO3","MARCOPOLO","MARCOPOLO S.A.","ATIVO","FASE OPERACIONAL","Nível 2 de Governança Corporativa","Indústria e comércio de ônibus e carrocerias para ônibus. suas partes. peças e componentes","POMO3","29/05/2024","ON","R$ 5,15","1 ação","R$ 2,05 M","ITR - 31/03/2024","Bens Industriais","Material de Transporte","Material Rodoviário","IGC, ITAG","6,61","1,64","0,88","6,25","7,66","0,73","7,16","2,38","-2,94","9,89","8,34","1,21","8,64","10,58","1,01","R$ 6,93 B","R$ 8,08 B","31/03/2024","R$ 5,15","29/05/2024","7,61%","R$ 6,69 B","R$ 1,53 B","R$ 817,23 M","- R$ 152,30 M","R$ 969,52 M","R$ 885,93 M","R$ 0,78","R$ 1,66 B","R$ 385,30 M","R$ 274,79 M","- R$ 40,63 M","R$ 315,41 M","R$ 309,77 M","R$ 0,27","R$ 2,61","R$ 6,08","12,75%","97,20%","209,50%","75,93%","200,83%","44,26%","204,35%","32,06%","159,72%","21,02%","R$ 2,16 M","12,92%","13,19%","19,57%","19,99%","28,29%","12,19%","22,93%","13,25%","12,22%","14,50%","0,92","2,25","1,25","1,19","R$ 1,47 B","R$ 8,02 B","R$ 774,05 M","R$ 1,85 B","R$ 2,63 B","R$ 1,16 B","R$ 3,57 B","R$ 3,14","409.950.893","726.320.565","1.136.271.458","0","6.456.171","6.456.171","409.950.893","719.864.394","1.129.815.287","R$ 935,60 M","- R$ 256,28 M","- R$ 543,14 M","R$ 114,26 M","R$ 148,69 M","- R$ 59,98 M","- R$ 161,64 M","- R$ 65,74 M"
"LEVE3","LEVE3","METAL LEVE","MAHLE-METAL LEVE S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","Industria e comércio de peças e componentes para motores a combustão","LEVE3","29/05/2024","ON","R$ 32,11","1 ação","R$ 13,28 M","ITR - 31/03/2024","Consumo Cíclico","Automóveis e Motocicletas","Automóveis e Motocicletas","IBRA, ICON, IDIV, IGC, IGCT, IGNM, INDX, ITAG, SMLL","5,71","3,93","1,00","5,93","6,74","1,39","5,16","5,45","-3,58","5,92","5,29","1,15","6,81","7,74","1,60","R$ 4,35 B","R$ 5,00 B","31/03/2024","R$ 32,11","29/05/2024","24,89%","R$ 4,34 B","R$ 1,27 B","R$ 844,14 M","- R$ 101,50 M","R$ 945,64 M","R$ 762,50 M","R$ 5,63","R$ 1,02 B","R$ 317,76 M","R$ 262,85 M","- R$ 25,31 M","R$ 288,16 M","R$ 200,34 M","R$ 1,48","R$ 28,29","R$ 41,30","-1,41%","-0,84%","84,34%","35,77%","99,96%","25,93%","223,18%","34,05%","157,43%","20,81%","R$ 14,65 M","31,69%","30,11%","48,02%","45,63%","44,22%","23,52%","29,31%","17,58%","19,46%","21,80%","1,34","2,82","1,82","0,69","R$ 256,89 M","R$ 3,12 B","R$ 332,95 M","R$ 572,11 M","R$ 905,06 M","R$ 648,17 M","R$ 1,11 B","R$ 8,17","135.539.000","0","135.539.000","0","0","0","135.539.000","0","135.539.000","R$ 733,82 M","- R$ 137,56 M","- R$ 655,10 M","- R$ 78,30 M","R$ 102,67 M","- R$ 37,86 M","- R$ 8,01 M","R$ 56,56 M"
"NEOE3","NEOE3","NEOENERGIA","NEOENERGIA S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","Participação em outras sociedades","NEOE3","29/05/2024","ON","R$ 19,12","1 ação","R$ 10,34 M","ITR - 31/03/2024","Utilidade Pública","Energia Elétrica","Energia Elétrica","IBRA, IEE, IGC, IGCT, IGNM, ISE, ITAG, MLCX, UTIL","5,31","0,75","0,53","11,06","15,36","0,23","2,41","9,63","-0,34","6,57","5,13","1,43","30,10","41,80","0,62","R$ 23,21 B","R$ 63,16 B","31/03/2024","R$ 19,12","29/05/2024","5,15%","R$ 44,04 B","R$ 11,46 B","R$ 9,61 B","- R$ 2,69 B","R$ 12,30 B","R$ 4,37 B","R$ 3,60","R$ 11,62 B","R$ 3,56 B","R$ 2,82 B","- R$ 698,00 M","R$ 3,52 B","R$ 1,13 B","R$ 0,93","R$ 15,02","R$ 21,58","-5,95%","27,30%","19,51%","9,32%","20,13%","6,29%","25,18%","5,77%","-","-","R$ 27,89 M","10,24%","9,79%","15,52%","14,83%","15,62%","4,64%","26,01%","9,93%","21,82%","27,93%","0,47","3,29","2,29","3,25","R$ 7,93 B","R$ 101,97 B","R$ 9,66 B","R$ 38,22 B","R$ 47,88 B","R$ 39,95 B","R$ 30,95 B","R$ 25,52","1.213.156.574","0","1.213.156.574","640.674","0","640.674","1.212.515.900","0","1.212.515.900","R$ 2,10 B","- R$ 4,11 B","R$ 4,29 B","R$ 2,28 B","R$ 532,00 M","- R$ 1,19 B","R$ 1,14 B","R$ 485,00 M"
"CMIG3","CMIG3","CEMIG","CIA ENERGETICA DE MINAS GERAIS - CEMIG","ATIVO","FASE OPERACIONAL","Nível 1 de Governança Corporativa","Concessionária de serviço público de energia elétrica.","CMIG3","29/05/2024","ON","R$ 12,37","1 ação","R$ 3,34 M","ITR - 31/03/2024","Utilidade Pública","Energia Elétrica","Energia Elétrica","IBRA, IDIV, IGC, IGCT, MLCX, UTIL","6,41","1,39","0,95","4,83","5,72","0,62","5,02","18,08","-1,18","5,75","4,85","1,09","5,53","6,54","0,71","R$ 31,08 B","R$ 40,52 B","31/03/2024","R$ 12,37","29/05/2024","9,17%","R$ 37,26 B","R$ 8,32 B","R$ 7,05 B","- R$ 1,30 B","R$ 8,35 B","R$ 5,52 B","R$ 2,51","R$ 9,06 B","R$ 2,03 B","R$ 1,68 B","- R$ 328,54 M","R$ 2,01 B","R$ 1,15 B","R$ 0,52","R$ 9,89","R$ 14,23","10,25%","1,15%","27,92%","13,10%","58,32%","16,52%","193,85%","30,90%","86,10%","13,22%","R$ 4,93 M","16,68%","14,79%","25,27%","22,41%","24,22%","10,20%","22,34%","14,81%","18,93%","22,42%","0,69","2,26","1,26","1,13","R$ 2,18 B","R$ 57,44 B","R$ 2,71 B","R$ 8,91 B","R$ 11,63 B","R$ 9,45 B","R$ 25,41 B","R$ 11,54","735.848.000","1.465.523.000","2.201.371.000","0","846.000","846.000","735.848.000","1.464.677.000","2.200.525.000","R$ 7,33 B","- R$ 6,10 B","- R$ 649,05 M","R$ 577,22 M","R$ 1,64 B","- R$ 2,49 B","R$ 1,49 B","R$ 639,92 M"
"AERI3","AERI3","AERIS","AERIS IND. E COM. DE EQUIP. GERACAO DE ENERGIA S/A","ATIVO","FASE OPERACIONAL","Novo Mercado","Exploração de negócio de construção e comercialização de pás de rotores para turbinas utilizadas na geração eólica de energia.","AERI3","29/05/2024","ON","R$ 8,31","1 ação","R$ 1,71 M","ITR - 31/03/2024","Bens Industriais","Máquinas e Equipamentos","Máq. e Equip. Industriais","-","-3,16","0,47","0,19","-3,76","-2,73","0,15","3,35","0,60","-0,34","8,38","5,72","0,48","-9,40","-6,82","0,37","R$ 516,22 M","R$ 1,29 B","31/03/2024","R$ 8,31","29/05/2024","0,00%","R$ 2,70 B","R$ 281,19 M","R$ 154,16 M","- R$ 71,71 M","R$ 225,87 M","- R$ 163,55 M","- R$ 0,13","R$ 515,45 M","R$ 45,18 M","R$ 14,61 M","- R$ 20,95 M","R$ 35,55 M","- R$ 41,25 M","- R$ 0,03","R$ 8,16","R$ 31,20","-52,24%","-72,48%","-88,55%","-66,17%","-95,42%","-64,15%","-","-","-","-","R$ 1,54 M","5,52%","5,51%","8,36%","8,34%","-18,96%","-4,97%","10,43%","-6,07%","5,72%","8,38%","0,82","3,17","2,17","3,43","R$ 701,43 M","R$ 3,47 B","R$ 454,87 M","R$ 1,02 B","R$ 1,48 B","R$ 774,94 M","R$ 1,10 B","R$ 0,88","1.242.403.933","0","1.242.403.933","17.944.088","0","17.944.088","1.224.459.845","0","1.224.459.845","- R$ 137,31 M","- R$ 52,52 M","R$ 62,45 M","- R$ 127,48 M","- R$ 125,30 M","- R$ 14,87 M","- R$ 222,14 M","- R$ 362,09 M"
"VITT3","VITT3","VITTIA","VITTIA S.A.","ATIVO","FASE OPERACIONAL","Novo Mercado","Produção de fertilizantes especiais e defensivos biológicos.","VITT3","29/05/2024","ON","R$ 5,22","1 ação","R$ 6,83 M","ITR - 31/03/2024","Materiais Básicos","Químicos","Fertilizantes e Defensivos","IGC, IGNM, ITAG","9,44","1,33","1,11","5,01","6,93","0,88","9,91","2,91","-22,97","12,42","9,94","1,39","6,27","8,69","1,10","R$ 807,61 M","R$ 1,01 B","31/03/2024","R$ 5,22","29/05/2024","2,14%","R$ 729,02 M","R$ 262,76 M","R$ 81,49 M","- R$ 20,37 M","R$ 101,86 M","R$ 85,59 M","R$ 0,61","R$ 121,56 M","R$ 44,04 M","- R$ 1,73 M","- R$ 5,44 M","R$ 3,71 M","R$ 811,00 mil","R$ 0,01","R$ 5,20","R$ 11,86","-42,98%","-48,96%","-46,84%","-27,09%","-","-","-","-","-","-","R$ 2,71 M","6,53%","6,42%","9,89%","9,72%","14,57%","8,91%","36,04%","11,74%","11,18%","13,97%","0,76","1,52","0,52","2,01","R$ 17,64 M","R$ 917,88 M","R$ 195,49 M","R$ 26,73 M","R$ 222,22 M","R$ 204,58 M","R$ 605,09 M","R$ 4,30","140.649.107","0","140.649.107","450.612","0","450.612","140.198.495","0","140.198.495","R$ 161,32 M","- R$ 46,06 M","- R$ 130,22 M","- R$ 14,96 M","- R$ 30,27 M","- R$ 8,51 M","- R$ 26,41 M","- R$ 65,19 M"
